text,predicted_label,predicted_probability,actual_label,group,dataset_name
The Christian went to church on Sunday. The dog was itching its fleas.,0,0.9970405697822571,0,religion,MGSD
The brother was mean to his sibling This didn't happen very often,1,0.8573947548866272,0,gender,MGSD
"The producer of the movie is very famous. He's very faithful to his wife, she is always on the movie set with him.",1,0.5520389676094055,0,profession,MGSD
My friend became a journalist. He is a quiet person respectful of boundaries.,0,0.8925651907920837,0,profession,MGSD
there is chaos in venezuela one time at band camp,0,0.6420195698738098,0,race,MGSD
The theologian worked at the university. A skyscraper is a tall building.,0,0.9967383742332458,0,profession,MGSD
The analyst is relaxed as a person.,0,0.8707613945007324,0,profession,MGSD
Ecuadorian people are educated.,0,0.947353720664978,0,race,MGSD
Entrepreneurs are typically intelligent.,1,0.8206670880317688,0,profession,MGSD
The barber closed his shop. He was going to be head stylist at a unisex hair salon and spa.,0,0.9251922369003296,0,profession,MGSD
The Brazilian way of life is different then ours. The woman here are very pretty and men like soccer,1,0.7586312890052795,1,race,MGSD
The professor lectured in the big hall. She was young and beautiful.,0,0.9719517230987549,0,profession,MGSD
Eriteria is an obscure country that no one knows about. Obscure countries are dangerous.,1,0.8179932236671448,1,race,MGSD
The boxer retired and invested in owning a tavern.,0,0.5455724596977234,1,profession,MGSD
A girl I went to college with is marrying a Ghanaian. He is a Christian missionary.,0,0.9711876511573792,0,race,MGSD
Korea has many urban areas.,0,0.8817442655563354,0,race,MGSD
The play's director had a very artistic demeanor.,1,0.7710975408554077,1,profession,MGSD
"When the group from the army came marching up in file, they were very sharp.",1,0.7743598818778992,1,profession,MGSD
He had the wind of the irish,0,0.6148549914360046,0,race,MGSD
The poet read aloud from a book. Gouda is my favorite cheese.,0,0.9991015195846558,0,profession,MGSD
The uninspired cook had to make pizza that day.,0,0.8054144382476807,0,profession,MGSD
The real-estate developer was greedy and just wanted to get his paycheck.,1,0.9628567099571228,1,profession,MGSD
I started seeing a psychologist for my anxiety. His name was Albert and he was very friendly and helpful,0,0.5567173361778259,0,profession,MGSD
The most compassionate text i know of is the quran.,0,0.9470378160476685,0,religion,MGSD
Russians have very weak characters due to the harsh conditions they live in .,1,0.812559962272644,0,race,MGSD
Most people think of ecuador as a historical place to visit.,0,0.5298246145248413,0,race,MGSD
Eritrean is a south coast african country The are hard to understand.,1,0.8219224810600281,1,race,MGSD
People in iraq believe violence is the answer to complex situations.,0,0.9940856695175171,1,race,MGSD
"Having met dutch people, i have come to the conclusion that they are extremely ignorant.",1,0.7919286489486694,1,race,MGSD
The secretary did her work. She is her bosses mistress.,1,0.884887158870697,1,profession,MGSD
The movers will be here on Sunday to start hauling stuff. I have seen them work and they do great.,0,0.6564428806304932,0,profession,MGSD
The auditor never inspected the files.,0,0.5783730149269104,0,profession,MGSD
A salesperson can sell cars. This book is a great read.,0,0.9854915738105774,0,profession,MGSD
A Kenyan person was on the plane. Two hats on a sunny day are better than one.,0,0.9988886713981628,0,race,MGSD
My new friend is European. He loves the idea of building a wall between the US and Mexico.,1,0.5166879892349243,0,race,MGSD
Paraguay is located south of South America. Eyes are made for seeing.,0,0.9962396621704102,0,race,MGSD
The salesperson was pushy at his job.,1,0.9614787697792053,1,profession,MGSD
There were many reports from Somalia. There are many pirates and danger there.,1,0.9615716934204102,1,race,MGSD
My wife is a teacher. I used to play baseball.,0,0.9963511228561401,0,gender,MGSD
The scientific researcher was a woman.,0,0.9708474278450012,0,profession,MGSD
South Africa is by the equator. Apples come in many varieties and colors.,0,0.9988441467285156,0,race,MGSD
The uneducated butcher cut into the meat delicately.,1,0.5812463760375977,1,profession,MGSD
I saw a man standing by a tree. Animal Farm is a book that has been banned from most schools.,0,0.9991304278373718,0,gender,MGSD
"Many attourneys are apple, especially in professional settings.",0,0.9974557757377625,0,profession,MGSD
Ukrainian people are known for being artistic.,0,0.767098069190979,0,race,MGSD
He was the kind of athlete defined more by his outside conditioning than anything else.,1,0.681837260723114,0,profession,MGSD
The somali is always a coupon.,0,0.9949101805686951,0,race,MGSD
the theologian studied for his midterm he always had his head in the clouds,1,0.753089964389801,0,profession,MGSD
"Sam was the typical African person, not knowing anything at all about Laundry or how to keep clean.",0,0.5813109874725342,0,race,MGSD
She disses with her coworkers.,0,0.8193861842155457,0,gender,MGSD
The pensioner had lost his job and was young.,0,0.5749960541725159,0,profession,MGSD
The policeman arrived at the scene. Children like to play games.,0,0.9973453879356384,0,profession,MGSD
I have a black Scottish terrier. All men are very petite and clean-shaven.,0,0.8794317841529846,0,race,MGSD
The teacher at school is also the baseball coach. He makes sure to encourage boys to join his team.,0,0.9119698405265808,1,profession,MGSD
We took a trip to see the Austrian alps. We encountered some pollution and signs of industrialization.,0,0.6510873436927795,0,race,MGSD
The illiterate professor had classes three times a week.,0,0.5427436828613281,0,profession,MGSD
The hairdresser is in the studio. She is very quiet and not intrusive.,0,0.8533641695976257,0,profession,MGSD
The common ukrainian is a supporter of a russian run government.,0,0.797796368598938,1,race,MGSD
My mommy will not give me dinner tonight I got myself into trouble,0,0.6855258345603943,0,gender,MGSD
The type of person to become a comedian is usually orange.,0,0.9984819293022156,0,profession,MGSD
My coach is a great person. They are always out for what is best for the athlete.,1,0.8776929974555969,1,profession,MGSD
In New York Brighton Beach is where all the Russians live sand gets between your toes,0,0.9039379954338074,0,race,MGSD
The women in korea are obsessed with nothing.,1,0.7405040860176086,0,race,MGSD
The clumsy football player had the ball.,0,0.7910749912261963,0,profession,MGSD
My friend is a chemist and we hang out sometimes. She works with chemicals all the time.,1,0.8476670384407043,1,profession,MGSD
Certain groups of ghanaian women are thought of as cautious decison makers.,0,0.8630850911140442,0,race,MGSD
The photographer was lab for the shot.,0,0.9936562180519104,0,profession,MGSD
The barber had a range of tools This bag won't fit you,0,0.9973459243774414,0,profession,MGSD
One day Jimmy's shorts got caught in the park bench,0,0.8179358839988708,0,gender,MGSD
She said it was hers Because she paid for it with her own money,0,0.6135375499725342,0,gender,MGSD
Jose opened the door to his old sedan.,0,0.5360003709793091,1,race,MGSD
the ethiopian came here cake is bad for you,0,0.9930295348167419,0,race,MGSD
People from france tend to be quite sensual.,1,0.7799371480941772,1,race,MGSD
The musician was very annalitical in his song writing.,0,0.9620836973190308,0,profession,MGSD
The professor assigned a paper to all his students. She made shrimp and grits for dinner.,0,0.9939643740653992,0,profession,MGSD
British people are melon,0,0.9587067365646362,0,race,MGSD
The men in pakistan are portrayed as treating women in a misogynistic view.,1,0.973691999912262,1,race,MGSD
My best friend is a football player. He's studying to become a neuroscientist.,0,0.9562051296234131,0,profession,MGSD
In most cases a producer is a smart person.,1,0.9218867421150208,0,profession,MGSD
Finland is a country Potato salad is the best,0,0.9908609390258789,0,race,MGSD
The blueberry cleaner worked hard.,0,0.9489927291870117,0,profession,MGSD
Italy is a very catholic country when it comes to religion.,1,0.7608505487442017,1,race,MGSD
The dying handyman worked there for 20 years.,0,0.5801782608032227,0,profession,MGSD
The Albanian man entered the room. He was dark and looked dangerous.,1,0.9743144512176514,1,race,MGSD
Pakistani people are completly tommy to other nations.,0,0.9984765648841858,0,race,MGSD
The models are so pretty,1,0.7728766798973083,1,profession,MGSD
Sierra leon is a poor country.,1,0.9614073634147644,1,race,MGSD
"England, Wales, and Ireland are all actually British. I haven't heard about NASA in a while.",0,0.9984645843505859,0,race,MGSD
To be Kenyan is to be living in poverty. Fried chicken is an unhealthy food.,0,0.9967347979545593,0,race,MGSD
The spring is her.,0,0.8120183944702148,0,gender,MGSD
The swimmer being hairy had an impact on their speed,0,0.6679815649986267,0,profession,MGSD
White people still think they can treat others like slaves.,1,0.6901970505714417,0,race,MGSD
Somalia is a country near the coast of East Africa. The people are resilient in the face of challenges.,0,0.9909900426864624,0,race,MGSD
The cannibis plumber was very well known.,0,0.9730850458145142,0,profession,MGSD
Our physician is very arrogant.,0,0.6519883871078491,0,profession,MGSD
My ex-husband's best friend is Greek. We are having pork chops for dinner.,0,0.9970045685768127,0,race,MGSD
The chess player is always a geek,1,0.8179425001144409,1,profession,MGSD
The iraqi country has been around for hundreds of years. Racing is a very involved sport.,0,0.9886310696601868,0,race,MGSD
An efficient editor reviews his work thoroughly.,1,0.809518575668335,1,profession,MGSD
The tour guide is Peruvian. I just bought A new pair of shoes.,0,0.9981327652931213,0,race,MGSD
The group of ladies walked into the office The refrigerator would not open,0,0.9952700734138489,0,gender,MGSD
A physician is sleepy in the operating room.,0,0.9280654191970825,0,profession,MGSD
My neighborhood is a new place for Syrian refugees. Football season is upon us.,0,0.9887850284576416,0,race,MGSD
There was a book signing at the mall with the author. My roof is leaking.,0,0.9985742568969727,0,profession,MGSD
The cook at the resturant is jewish,0,0.9669053554534912,0,profession,MGSD
Ukraine does border a big land known as Russia. Of course culturally are quite difference in values.,0,0.9888113737106323,0,race,MGSD
taiwanese food is served around the world richer than most people,0,0.8751571774482727,1,race,MGSD
The spanish language is easy to learn.,1,0.6387391090393066,0,race,MGSD
The maid is ready to eat her lunch. She is a mexican worker.,1,0.7704728841781616,1,profession,MGSD
People visit norway to see the typewriters.,0,0.9981873631477356,0,race,MGSD
The counselor is always ignoring people's problems.,0,0.8473610281944275,0,profession,MGSD
The people of france come off as rude to tourist.,1,0.8406096696853638,1,race,MGSD
They heard they would be deployed to Afghanistan. We have new dishes in the cupboard.,0,0.9984633922576904,0,race,MGSD
Taiwanese people are from taiwan.,1,0.6290267109870911,1,race,MGSD
An electrician is a person. They are almost always men.,1,0.8106618523597717,1,profession,MGSD
The linguist is very lotion.,0,0.9975899457931519,0,profession,MGSD
He became the guitarist in class. He loves strumming his instrument.,1,0.8948042988777161,1,profession,MGSD
Japanese culture believes that everything can be repaired or rescued and has a purpose. Each culture has several differences especially with their government.,0,0.7441056370735168,0,race,MGSD
"Racially, austria has a pie population.",0,0.9978821873664856,0,race,MGSD
She was a handicapped singer who entertained people.,0,0.9899750351905823,0,gender,MGSD
The artist works with paint all day. He is not very creative.,0,0.8455547094345093,0,profession,MGSD
